행정구역_x,행정구역분류,2023년_계_총세대수,2023년_계_총인구수,2023년_세대수(전체세대),지역별 1인세대 / 지역별 전체세대,지역별 1인가구 / 전체인구비,지역별 1인가구수 / 전국 1인가구수비,sum_과학·기술,sum_교육,sum_보건의료,sum_부동산,sum_소매,sum_수리·개인,sum_숙박,sum_시설관리·임대,sum_예술·스포츠,sum_음식,sum_all_shop,count_bus,count_도시철도,count_transport,단독다가구 월세 단위면적당 보증금,단독다가구 단위면적당 월세금,단독다가구 전세 단위면적당 보증금,아파트 월세 단위면적당 보증금,아파트 단위면적당 월세금,아파트 전세 단위면적당 보증금,연립다세대 월세 단위면적당 보증금,연립다세대 단위면적당 월세금,연립다세대 전세 단위면적당 보증금,오피스텔 월세 단위면적당 보증금,오피스텔 단위면적당 월세금,오피스텔 전세 단위면적당 보증금
서울특별시 강남구 삼성2동,11230590,"6,047",30593,13833,43.71430637,19.76595953,0.0006,1296,227,50,271,358,210,26,166,60,529,6017,10,4,14,,,,433.6838825357539,2.7664533217145904,1199.7633885755536,183.42206005630445,2.354368604685504,835.5669245,293.13433441486603,3.832200853701868,1123.8400810371518
서울특별시 강남구 대치1동,11230600,567,23889,7226,7.846664821,2.373477333,0.0001,31,206,36,78,122,73,1,6,37,131,3565,16,1,17,,,,761.6116202855667,2.894612450354348,1371.6022160701489,441.2517336764863,1.1539737315874783,772.2939732426121,85.99781326739755,6.041903907132886,
서울특별시 강남구 대치4동,11230630,"5,397",18638,9748,55.36520312,28.95696963,0.0005,532,598,48,193,463,216,37,91,151,707,5890,10,,10,,,,140.42800954281194,2.8005042660922457,855.5402615062019,207.5672332753295,2.176276478257936,760.2939890208752,252.96710185982263,3.173050036575729,840.6614135151929
서울특별시 강남구 역삼1동,11230640,"17,495",34131,23580,74.1942324,51.2583868,0.0018,4633,755,333,838,1402,669,123,637,339,2507,15100,33,7,40,,,,281.01818254715585,3.400628382292292,1063.934117821563,219.8657201852276,2.7169617698624084,865.9313771641863,256.5817236113938,3.229032776594454,976.0045016412688
서울특별시 강남구 역삼2동,11230650,"6,539",36398,15647,41.79075861,17.96527282,0.0007,1150,235,66,334,414,164,46,190,92,551,6116,8,,8,110.63081095099164,1.999530331910596,518.2576317987107,366.9379342896058,3.3526842490029707,1209.4604796959582,278.9883276995016,2.4624081648650185,872.0549777,196.8078337311977,3.829258773522454,993.6348077437513
서울특별시 강남구 도곡1동,11230660,"2,627",20566,8226,31.93532701,12.77350968,0.0003,266,91,43,66,184,106,15,49,32,241,3977,20,1,21,110.86122786027576,1.6983528235786798,502.7414811387665,256.15316582637206,2.646760643416973,839.2848185655366,306.06052735039344,2.279329144716626,862.7338968130839,,,
서울특별시 강남구 도곡2동,11230670,"2,106",32649,11470,18.36094159,6.450427272,0.0002,274,77,19,61,170,87,2,39,41,273,3937,10,3,13,,,,501.1890285090264,2.630693463158692,1121.7699899717177,281.89041016839417,2.106992659878397,650.0941147002609,215.00059414582708,1.8497073817682332,677.4560848493913
서울특별시 강남구 개포1동,11230680,937,11886,4369,21.44655528,7.883223961,0.0001,7,1,1,26,19,14,0,2,0,10,2442,10,,10,,,,,,,92.38001519,2.1027874813350187,462.9369573452698,,,
서울특별시 강남구 개포4동,11230710,"3,690",23203,10049,36.72007165,15.90311598,0.0004,430,78,15,78,251,137,7,92,53,226,4309,1,,1,,,,527.5346520912709,2.0501417288660875,1323.0167955056888,290.38995751981344,1.9157471039719436,740.8082209618931,93.71105146,2.5415891331950378,753.4615733480158
서울특별시 강남구 일원본동,11230720,"1,500",22805,7995,18.76172608,6.577504933,0.0002,14,21,4,21,68,32,0,8,14,47,2948,14,1,15,89.65819917,1.7719608852958122,448.75086818070986,278.7309936,2.0999899975472625,852.9518839,371.01255230125525,1.4185774058577405,750.5606695,,,
서울특별시 강남구 일원1동,11230730,"3,603",14558,7438,48.44044098,24.74927875,0.0004,86,42,14,35,121,90,4,29,42,179,3633,4,,4,,,,303.62194525168616,1.8438541461972755,801.4162923690234,296.2972013908423,2.1556564756858654,918.6379178471664,,,
서울특별시 강남구 수서동,11230750,"3,886",14027,7719,50.34330872,27.70371427,0.0004,274,30,19,48,117,44,1,55,17,214,3837,11,2,13,65.67260884,1.214010933786394,444.8662891765285,251.75491249538925,1.973526763566772,777.3315112011394,,,,43.67611739278736,2.1329684262206667,586.7776969630669
서울특별시 강남구 세곡동,11230760,"7,035",45531,19386,36.28907459,15.4510114,0.0007,216,101,17,68,175,103,0,63,26,196,3753,44,,44,156.10705149015826,1.513754436568911,527.7522749033325,271.40790334771964,0.8839839430557863,523.1808826920463,534.6023375244349,1.7348284764346635,883.1106423181146,162.95054418438315,2.5084303495234823,708.0937187
서울특별시 강남구 압구정동,11230770,"2,686",25580,10001,26.85731427,10.50039093,0.0003,701,326,244,98,804,410,11,99,100,1045,6914,17,1,18,65.19329812895235,3.2596649064476173,,201.13482052089265,3.751014483867887,858.1458439379086,233.8531125089236,2.1967567086741595,624.1074683624109,,,
서울특별시 강남구 청담동,11230780,"4,324",24629,10830,39.92613112,17.55653904,0.0004,1094,271,205,215,835,489,12,237,101,765,7341,21,,21,102.4673159,2.121771696087281,497.82179027361417,361.7294388850635,5.184274621187186,1362.0873083305253,209.64994574645155,2.7572019683791646,778.6608851,367.9817132384419,3.0593336316304764,653.5117203
서울특별시 강남구 대치2동,11230790,"2,520",38235,13302,18.94451962,6.590819929,0.0003,1027,355,38,168,384,130,22,179,92,505,6054,21,1,22,125.26605693286766,1.8832259996478045,488.29407963028046,634.8028849448699,2.935942214637884,1357.8167277509117,205.42732495034943,1.8733690977912267,575.7436041878523,178.79556778288836,3.9352129317878974,1132.6271129803608
서울특별시 강남구 개포2동,11230800,"2,577",41684,14816,17.39335853,6.182228193,0.0003,68,83,30,136,103,62,3,16,28,138,3869,9,3,12,98.1425162,1.625786116146392,429.2299498012597,467.4952651688183,1.7114250100840729,1204.819616939949,124.24816976708712,1.8289575836386125,714.7533678836993,62.658387231478855,4.329249399921583,946.5387340201706
서울특별시 송파구 풍납1동,11240510,"2,318",11788,5594,41.4372542,19.66406515,0.0002,34,15,3,17,109,61,0,18,17,94,2202,3,,3,28.687053687053687,1.5714831464831465,284.5918182084813,390.38455536919446,1.1030487044873174,704.5319018733612,276.0962222943519,0.8425274901676215,470.6335250349993,,,
서울특별시 송파구 풍납2동,11240520,"4,134",23708,10610,38.96324222,17.43715202,0.0004,108,37,8,42,160,90,10,24,25,129,2679,15,1,16,84.91775136882477,1.3273589228984473,334.93730143249684,333.66307974708417,1.9694389947167308,818.5430945937338,219.6961547540573,1.7875486182351883,545.9392677,,,
서울특별시 송파구 거여1동,11240530,"2,235",12027,5573,40.10407321,18.58318783,0.0002,44,23,6,19,96,72,4,14,29,125,2523,6,1,7,,,,191.3508560432575,0.4406752330348066,636.0479968262888,238.40897800679755,1.6535431879570728,663.0935012,109.98856359503506,2.9210498840366257,812.8924498458083
서울특별시 송파구 거여2동,11240540,"3,342",23561,10082,33.14818488,14.18445737,0.0003,26,35,25,35,109,59,2,21,34,123,2598,7,,7,84.51273803885607,1.2591716835817932,358.7750071718985,194.5935496223335,0.9482604798943342,624.7964153129933,182.4439054310288,1.1469444771523842,427.8539640023786,155.87559687959845,2.039880536,734.2837464051286
서울특별시 송파구 마천1동,11240550,"3,618",17982,8568,42.22689076,20.12012012,0.0004,46,13,4,60,132,71,5,16,24,156,2676,7,1,8,46.21237448553519,1.051606452460676,266.5329017942513,170.53171809775367,0.5511818791303914,272.15485945834484,119.6154629748121,1.0387590492116323,375.1705667726337,71.53879913146558,3.861310721117457,
서울특별시 송파구 마천2동,11240560,"3,655",17584,8517,42.91417166,20.78594177,0.0004,32,33,9,33,244,98,1,32,29,208,2898,10,,10,56.88384670366883,1.048537566177574,236.8923248,253.18558615455493,1.146600746185241,589.4764538405358,158.09171813675985,1.1251835683226918,401.81987656038126,,,
서울특별시 송파구 방이1동,11240570,"1,908",15124,6108,31.23772102,12.61571013,0.0002,104,121,13,27,136,97,3,13,62,248,3033,6,1,7,,,,338.30673143650245,1.301179736,537.0989718815805,248.2973168777886,1.5836682141308254,608.9421777333393,344.0306093357688,1.823393360505804,617.5958677221942
서울특별시 송파구 방이2동,11240580,"9,979",26240,15769,63.2823895,38.02972561,0.001,537,123,29,139,340,203,57,105,124,719,4625,12,1,13,145.7118302680412,2.0996287239885545,338.8983971746484,413.5856205285257,2.424480823633896,889.8394687701948,199.83954921335396,1.8765503059843376,592.7137077747635,175.44710727698106,3.5554104374525086,999.1861000280876
서울특별시 송파구 오륜동,11240590,692,17796,5896,11.73677069,3.888514273,0.0001,30,11,6,18,154,24,1,12,8,63,2616,13,3,16,111.68525145900634,1.6004955165136123,403.5125239736341,,,,,,,160.80710923418164,3.806473030006172,1024.5793113055963
서울특별시 송파구 오금동,11240600,"4,889",37413,15612,31.31565462,13.06765028,0.0005,119,99,16,58,244,165,2,50,84,316,3481,16,2,18,84.15447553201165,1.3877742340813786,355.1145865246863,257.45626233687835,1.3409178795433092,732.8044906942606,217.8004499930897,1.5707457266998346,547.4098539330982,64.36021467238923,2.1074223302540656,592.2577715751421
서울특별시 송파구 송파1동,11240610,"6,672",23366,12491,53.41445841,28.55430968,0.0007,269,100,19,70,249,176,12,55,81,508,3897,9,,9,,,,302.4797394,2.219817723528794,790.6516211518167,259.44782763037153,1.731374615950524,679.4328711945551,220.70990205095964,3.036019023128079,806.4888213
서울특별시 송파구 송파2동,11240620,"1,813",18548,7126,25.44204322,9.774638775,0.0002,60,63,6,31,116,71,2,23,21,163,2934,5,,5,126.67690384959008,1.6442959670590975,433.75106418060267,557.0702915817873,1.728423779556432,914.5792766,268.4208029304178,1.6234364000203323,670.8330546,,,
서울특별시 송파구 석촌동,11240630,"9,540",30766,17057,55.93011667,31.00825587,0.001,274,122,28,111,367,245,24,57,127,622,4385,11,2,13,111.14203267369234,1.6228532726938485,410.1204644146066,155.68528701728766,5.443851840097689,1239.9238963565913,245.44579382816303,1.5705097477308243,627.9135397,129.78871591521516,2.7516180653149798,958.6159871366616
서울특별시 송파구 삼전동,11240640,"9,058",29075,16130,56.15623063,31.1539123,0.0009,162,109,22,84,201,214,13,31,97,349,3720,7,1,8,101.29532003595796,1.500451229070578,409.46945479890377,140.5922586870294,3.5408682990943325,936.1982996587644,263.2617360832995,1.5194075835548164,614.8743866605896,449.1962959891914,3.032562655572053,966.2705295588946
서울특별시 송파구 가락본동,11240650,"4,777",25187,11576,41.26641327,18.96613332,0.0005,453,78,30,98,325,144,25,125,162,576,4474,10,1,11,119.1490689852727,1.4383318228541078,401.7988150776099,297.6525441761022,1.6520771441641176,750.4655708674751,263.32920324815416,1.853869013498909,660.4908911582681,98.20350016469293,2.213421136056059,929.8844286425174
서울특별시 송파구 가락1동,11240660,"1,624",27468,9801,16.56973778,5.912334353,0.0002,29,26,12,17,112,43,0,12,4,155,2673,8,3,11,,,,373.36037576114944,1.0842029117485188,1360.694650736062,,,,,,
서울특별시 송파구 가락2동,11240670,"3,585",31211,12378,28.96267571,11.48633495,0.0004,150,82,21,53,231,171,7,33,73,262,3580,8,1,9,41.24444699,1.5356136878830875,383.06014726125534,450.2663538358904,1.9359373410375664,789.4363072225153,238.16493577812875,1.576152729718645,600.2403367008247,109.40858720973574,1.8055410941145769,386.57740570666806
서울특별시 송파구 문정1동,11240680,"3,137",19521,8512,36.85385338,16.06987347,0.0003,136,44,9,61,171,137,9,34,49,192,3359,6,,6,,,,298.96830603744854,1.7422236151621329,742.0708987270239,277.7955215550865,1.6713941642195207,648.7399804173681,69.01311249137336,3.588681849551415,
서울특별시 송파구 문정2동,11240690,"9,144",28789,15851,57.68721216,31.76213137,0.0009,2308,190,43,312,1136,266,2,337,72,937,8149,15,2,17,86.53188627386609,1.8607737178350043,456.0934962257494,,,,,,,147.26768667632024,3.134563557183735,831.3462053376022
서울특별시 송파구 잠실본동,11240710,"9,762",27750,16089,60.67499534,35.17837838,0.001,325,175,66,125,393,281,52,107,196,766,5082,5,1,6,,,,490.6952820894827,1.2065544576343747,1005.2573403223475,248.58295800034892,1.6342563796812746,684.5351318563992,162.55635196365034,3.5467955884852427,987.2755045348076
서울특별시 송파구 잠실4동,11240750,"1,057",21209,7241,14.59743129,4.983733321,0.0001,4,17,6,16,35,18,0,1,4,39,2586,6,2,8,,,,515.0485961447921,2.8534356526708016,1278.5587051246782,,,,,,
서울특별시 송파구 잠실6동,11240770,974,16506,5832,16.70096022,5.900884527,0.0001,66,56,36,27,333,102,1,18,35,413,3806,15,2,17,,,,269.27768391606844,1.8551648622954595,750.1943776876811,,,,70.58690638,2.7704981897286127,939.0019628282056
서울특별시 송파구 잠실7동,11240780,534,9419,3365,15.8692422,5.669391655,0.0001,5,7,1,9,37,15,0,2,3,15,2598,1,2,3,,,,,,,,,,,,
서울특별시 송파구 잠실2동,11240790,"1,628",34904,11541,14.10622996,4.664221866,0.0002,21,47,23,67,210,92,0,10,12,117,3112,5,,5,122.28525290604628,1.5003672293952863,433.7119788470082,503.2088098530098,3.803661961857412,1488.3572486840733,,,,,,939.8496240601504
서울특별시 송파구 잠실3동,11240800,"1,838",33812,11817,15.55386308,5.435939903,0.0002,35,43,16,77,464,77,1,8,13,185,3677,19,1,20,,,,573.4446139647836,3.002134174866778,1359.3539066195387,,,,216.18632776660365,2.614847947554153,942.4052348451154
서울특별시 송파구 장지동,11240810,"3,801",28501,12074,31.48086798,13.33637416,0.0004,93,64,11,33,107,82,2,21,44,172,3406,6,,6,,,,148.00050441501293,1.014765260355048,565.3293413654017,292.7373245783738,1.8001974937442948,674.0998249134927,,,
서울특별시 송파구 위례동,11240820,"2,159",44911,14717,14.6701094,4.80728552,0.0002,50,112,14,24,120,56,0,13,22,200,3177,56,1,57,,,,189.5151203981215,0.7142890463879822,769.0803492499871,64.28237494156147,1.0518934081346425,,193.61640498066785,2.995721765191121,776.5882076986634
서울특별시 강동구 명일1동,11250530,"2,636",25278,10028,26.28639809,10.42804019,0.0003,55,83,26,52,281,151,13,31,80,330,2649,11,2,13,,,,342.97730583690475,1.5377537132855994,783.4668501570596,252.570282,1.775766624031376,592.6389288073663,,,
서울특별시 강동구 명일2동,11250540,"1,705",17036,6426,26.53283536,10.00821789,0.0002,54,132,20,24,141,64,1,17,45,174,2229,7,,7,83.88337556852996,1.1753872710764028,343.70200864410623,,,,291.7929048900751,1.4744716364446104,613.8595472548183,116.07884804770964,3.023962376306308,799.2247200820314
서울특별시 강동구 고덕1동,11250550,"1,395",23985,8184,17.04545455,5.816135084,0.0001,23,40,3,28,73,48,1,10,16,97,1916,,1,1,,,,466.7380512,1.8691781361224924,781.7081917830602,176.3386199946869,2.1724928897710503,604.5596706244021,,,
서울특별시 강동구 고덕2동,11250560,"2,376",22773,8976,26.47058824,10.43340798,0.0002,55,56,18,58,108,80,0,26,22,174,2047,12,,12,62.124021828621466,1.2266692863330555,320.76086434571454,364.28902473376246,1.4528576007354794,956.1602528515374,171.14299246323026,2.377652099845493,665.8157892492243,121.50531098331123,3.0105341007437136,908.8490531290796
서울특별시 강동구 암사2동,11250580,"2,139",14874,6403,33.40621584,14.38079871,0.0002,23,26,8,27,77,63,5,12,31,123,2029,2,1,3,71.34207989,1.3923907997085327,355.1240897262507,284.6009001395865,1.547566217,694.8545795236093,255.85066965828148,1.847993117561583,726.9814175824929,166.43033269569264,1.8602911606993584,644.1675147793273
서울특별시 강동구 암사3동,11250590,"1,092",17172,6093,17.92220581,6.359189378,0.0001,57,34,2,24,95,53,0,28,6,62,1883,6,,6,91.74194889063249,1.2266688740814211,496.26076982855767,329.9203995952688,1.940918174,799.5402923485916,430.77098625403215,0.8636530550229591,546.3561626270647,169.80459967417198,1.5931424347638334,390.9498679
서울특별시 강동구 천호1동,11250610,"5,929",25971,12950,45.78378378,22.82930961,0.0006,56,32,10,39,217,129,7,44,34,221,2502,11,,11,71.60693862562499,1.1244310369952537,334.8024237442445,177.9037168901311,1.6336311490419972,595.4188238323388,225.24029303669144,1.584584446817563,597.6231072257457,108.45986984815616,2.7114967462039044,
서울특별시 강동구 천호3동,11250630,"8,028",26054,14433,55.6225317,30.812927,0.0008,97,36,20,75,296,151,19,67,44,334,2902,3,1,4,72.83612372329912,1.343404639274173,375.51291471363055,273.8285578423097,3.715825966550928,998.1027998334972,341.0534052,2.055260971067768,849.9335717104924,155.09826538391405,2.4489585832312217,793.3052331
서울특별시 강동구 성내1동,11250650,"2,692",19391,8211,32.78528803,13.8827291,0.0003,236,58,15,53,181,85,5,69,45,317,2877,3,,3,99.01255733218323,1.5232779912717491,429.9114523970292,419.8981776480612,1.4745158544831638,877.2095279139436,238.2618741848064,1.3660037396155154,565.2320113385592,,,345.57661927330173
서울특별시 강동구 성내2동,11250660,"7,701",23505,13434,57.32469853,32.76324186,0.0008,142,51,26,93,244,202,10,47,52,329,3029,8,,8,79.86570593,1.693488762,419.3545829943328,300.92082866128413,1.951364845644661,697.4165431703796,297.78905286087775,1.4515470686022751,746.9053044767933,277.6478006115572,1.6208917010625683,792.3499510024528
서울특별시 강동구 성내3동,11250670,"4,565",22437,10648,42.87190083,20.34585729,0.0005,163,71,24,99,339,207,22,50,106,481,3425,6,1,7,134.04846918762414,1.208496679005318,289.6662634661351,416.7434081549676,1.8863323774588892,1009.9443712343608,254.1961435092864,1.3623337035326462,617.6213913060228,39.32957685635132,2.472084888998959,656.8648513089042
서울특별시 강동구 둔촌1동,11250700,22,52,33,66.66666667,42.30769231,0,2,0,0,0,6,1,0,1,0,0,786,4,1,5,,,,,,,,,,,,
서울특별시 강동구 둔촌2동,11250710,"3,536",24297,10457,33.8146696,14.55323703,0.0004,70,38,5,65,165,116,7,27,39,221,2678,15,1,16,108.37986160220538,1.314487117732881,394.7578974181556,341.43763627892434,1.5492880278393222,744.3248565042691,244.10791859527828,1.6212479334623535,659.7070445079282,442.7035821204789,0.8341802161558247,879.9244284633669
서울특별시 강동구 암사1동,11250720,"6,762",33729,16043,42.14922396,20.04802989,0.0007,64,42,14,62,260,164,10,36,54,304,2945,6,,6,65.36184559062069,1.2814286341957877,354.5308100774047,311.78899309017083,1.608011569817626,764.0745159649651,213.6061118189668,1.4887918643317215,609.5051011445627,93.69683751191532,1.6740526661526125,455.7930392023168
